exchange_nr,source,company,means_of_exchange,orig_yr,dest_yr,orig_loc_port_modern,orig_loc_region_modern,orig_loc_abr,dest_loc_port,dest_loc_region,dest_loc_abr,textile_quantity,textile_unit,textile_category,textile_subcategory,textile_name,textile_modifier_fulltext,textile_color_arch,textile_color_inf,textile_pattern_arch,textile_process_arch,textile_fiber_arch,textile_geography_arch,textile_quality_arch,textile_other_unknown_arch,textile_quality_inferred,supplier,total_value,price_per_unit
2028463,bgb_14887,VOC,Vrijburg,1703,1704,Galle,Sri Lanka (former Ceylon),Sri Lanka (fmr Ceylon),Amsterdam,Netherlands (former Dutch Republic),Netherlands (fmr Dutch Rep),240,ps.,NA,NA,moenemolam,gebleekt Tuticorins,NA,white,NA,bleached,NA,Coromandel Coast (Tuticorin),NA,NA,NA,NA,1035.8425,4.316010416666667
2028464,bgb_14887,VOC,Vrijburg,1703,1704,Galle,Sri Lanka (former Ceylon),Sri Lanka (fmr Ceylon),Amsterdam,Netherlands (former Dutch Republic),Netherlands (fmr Dutch Rep),240,ps.,NA,NA,moenemolam,ruw Tuticorins,NA,natural,NA,NA,NA,Coromandel Coast (Tuticorin),NA,raw,NA,NA,1011.8675,4.216114583333333
2028465,bgb_14887,VOC,Vrijburg,1703,1704,Galle,Sri Lanka (former Ceylon),Sri Lanka (fmr Ceylon),Amsterdam,Netherlands (former Dutch Republic),Netherlands (fmr Dutch Rep),520,ps.,NA,NA,mallemolens,NA,NA,NA,NA,NA,cotton,NA,NA,NA,NA,NA,5220.932499999999,10.040254807692305
2028466,bgb_14887,VOC,Vrijburg,1703,1704,Galle,Sri Lanka (former Ceylon),Sri Lanka (fmr Ceylon),Amsterdam,Netherlands (former Dutch Republic),Netherlands (fmr Dutch Rep),560,ps.,NA,NA,soesjes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4430.264999999999,7.911187499999999
2028467,bgb_14887,VOC,Vrijburg,1703,1704,Galle,Sri Lanka (former Ceylon),Sri Lanka (fmr Ceylon),Amsterdam,Netherlands (former Dutch Republic),Netherlands (fmr Dutch Rep),320,ps.,NA,NA,caffa,Bengaals,NA,NA,NA,NA,cotton,Bengal,NA,NA,NA,NA,2657.865,8.305828125
2028468,bgb_14887,VOC,Vrijburg,1703,1704,Galle,Sri Lanka (former Ceylon),Sri Lanka (fmr Ceylon),Amsterdam,Netherlands (former Dutch Republic),Netherlands (fmr Dutch Rep),480,ps.,NA,NA,doreas,NA,NA,NA,NA,NA,cotton,NA,NA,NA,NA,NA,3965.7625,8.262005208333333
2028469,bgb_14887,VOC,Vrijburg,1703,1704,Galle,Sri Lanka (former Ceylon),Sri Lanka (fmr Ceylon),Amsterdam,Netherlands (former Dutch Republic),Netherlands (fmr Dutch Rep),200,ps.,NA,NA,gerras,NA,NA,NA,NA,NA,cotton,NA,NA,NA,NA,NA,466.54999999999995,2.33275
2028470,bgb_14887,VOC,Vrijburg,1703,1704,Galle,Sri Lanka (former Ceylon),Sri Lanka (fmr Ceylon),Amsterdam,Netherlands (former Dutch Republic),Netherlands (fmr Dutch Rep),100,ps.,NA,NA,photaes,NA,NA,NA,NA,NA,cotton,NA,NA,NA,NA,NA,231.50749999999996,2.3150749999999998
2028471,bgb_14887,VOC,Vrijburg,1703,1704,Galle,Sri Lanka (former Ceylon),Sri Lanka (fmr Ceylon),Amsterdam,Netherlands (former Dutch Republic),Netherlands (fmr Dutch Rep),100,ps.,NA,NA,atchiabanijs,NA,NA,NA,NA,NA,cotton,NA,NA,NA,NA,NA,255.42999999999998,2.5542999999999996
2028472,bgb_14887,VOC,Vrijburg,1703,1704,Galle,Sri Lanka (former Ceylon),Sri Lanka (fmr Ceylon),Amsterdam,Netherlands (former Dutch Republic),Netherlands (fmr Dutch Rep),354,ps.,NA,NA,ambertees,NA,NA,NA,NA,NA,cotton,NA,NA,NA,NA,NA,1488.9525,4.206080508474576
2028473,bgb_14887,VOC,Vrijburg,1703,1704,Galle,Sri Lanka (former Ceylon),Sri Lanka (fmr Ceylon),Amsterdam,Netherlands (former Dutch Republic),Netherlands (fmr Dutch Rep),1260,ps.,NA,NA,lacorijns,NA,NA,NA,NA,NA,cotton,NA,NA,NA,NA,NA,3479.1574999999993,2.761236111111111
2028474,bgb_14887,VOC,Vrijburg,1703,1704,Galle,Sri Lanka (former Ceylon),Sri Lanka (fmr Ceylon),Amsterdam,Netherlands (former Dutch Republic),Netherlands (fmr Dutch Rep),1800,ps.,NA,NA,chintz/kalamkari,Patnase,NA,NA,NA,NA,cotton,Bengal (Patna),NA,NA,NA,NA,4290.335,2.3835194444444445
2028475,bgb_14887,VOC,Vrijburg,1703,1704,Galle,Sri Lanka (former Ceylon),Sri Lanka (fmr Ceylon),Amsterdam,Netherlands (former Dutch Republic),Netherlands (fmr Dutch Rep),1821,lb.,fiber (unprocessed),NA,silk,eigen gerede,NA,yellow,NA,NA,silk (muga),NA,NA,eigen gerede,NA,NA,4511.71,2.4776002196595277
2028476,bgb_14887,VOC,Vrijburg,1703,1704,Galle,Sri Lanka (former Ceylon),Sri Lanka (fmr Ceylon),Amsterdam,Netherlands (former Dutch Republic),Netherlands (fmr Dutch Rep),24280,lb.,fiber (unprocessed),NA,silk,tanny- and tanna-banna zijde samen,NA,NA,NA,NA,silk (tanna),NA,NA,NA,NA,NA,72291.1525,2.9773950782537066
2028477,bgb_14887,VOC,Vrijburg,1703,1704,Galle,Sri Lanka (former Ceylon),Sri Lanka (fmr Ceylon),Amsterdam,Netherlands (former Dutch Republic),Netherlands (fmr Dutch Rep),900,ps.,NA,NA,guinea cloth,Coromandels,NA,NA,NA,NA,cotton,Coromandel Coast,NA,NA,NA,NA,6669.652499999999,7.410724999999999
2028478,bgb_14887,VOC,Vrijburg,1703,1704,Galle,Sri Lanka (former Ceylon),Sri Lanka (fmr Ceylon),Amsterdam,Netherlands (former Dutch Republic),Netherlands (fmr Dutch Rep),300,ps.,NA,NA,muris,Coromandels,NA,NA,NA,NA,cotton,Coromandel Coast,NA,NA,NA,NA,908.4075,3.028025
2028479,bgb_14887,VOC,Vrijburg,1703,1704,Galle,Sri Lanka (former Ceylon),Sri Lanka (fmr Ceylon),Amsterdam,Netherlands (former Dutch Republic),Netherlands (fmr Dutch Rep),240,ps.,NA,NA,baftas,Coromandels,NA,NA,NA,NA,cotton,Coromandel Coast,NA,NA,NA,NA,891.24,3.7135000000000002
2028480,bgb_14887,VOC,Vrijburg,1703,1704,Galle,Sri Lanka (former Ceylon),Sri Lanka (fmr Ceylon),Amsterdam,Netherlands (former Dutch Republic),Netherlands (fmr Dutch Rep),160,ps.,NA,NA,percallen,Coromandels,NA,NA,NA,NA,cotton,Coromandel Coast,NA,NA,NA,NA,257.8975,1.6118593749999999
2028481,bgb_14887,VOC,Vrijburg,1703,1704,Galle,Sri Lanka (former Ceylon),Sri Lanka (fmr Ceylon),Amsterdam,Netherlands (former Dutch Republic),Netherlands (fmr Dutch Rep),480,ps.,NA,NA,salempores,Coromandels,NA,NA,NA,NA,cotton,Coromandel Coast,NA,NA,NA,NA,1591.9225000000001,3.3165052083333335
2028482,bgb_14887,VOC,Vrijburg,1703,1704,Galle,Sri Lanka (former Ceylon),Sri Lanka (fmr Ceylon),Amsterdam,Netherlands (former Dutch Republic),Netherlands (fmr Dutch Rep),160,ps.,NA,NA,dongris,Coromandels,NA,NA,NA,NA,cotton,Coromandel Coast,NA,NA,NA,NA,281.22499999999997,1.7576562499999997
2028483,bgb_14887,VOC,Vrijburg,1703,1704,Galle,Sri Lanka (former Ceylon),Sri Lanka (fmr Ceylon),Amsterdam,Netherlands (former Dutch Republic),Netherlands (fmr Dutch Rep),320,ps.,NA,NA,negro kleden,Coromandels,NA,NA,NA,NA,cotton,Coromandel Coast,NA,NA,NA,NA,579.1099999999999,1.8097187499999996
2028484,bgb_14889,VOC,Concordia,1703,1704,Galle,Sri Lanka (former Ceylon),Sri Lanka (fmr Ceylon),Zeeland (city of Middelburg),Netherlands (former Dutch Republic),Netherlands (fmr Dutch Rep),1000,ps.,NA,NA,guinea cloth,ruw Tuticorins,NA,natural,NA,NA,cotton,Coromandel Coast (Tuticorin),NA,raw,NA,NA,6501.984999999999,6.501984999999999
2028485,bgb_14889,VOC,Concordia,1703,1704,Galle,Sri Lanka (former Ceylon),Sri Lanka (fmr Ceylon),Zeeland (city of Middelburg),Netherlands (former Dutch Republic),Netherlands (fmr Dutch Rep),3000,ps.,NA,NA,guinea cloth,gebleekt Tuticorins,NA,white,NA,bleached,cotton,Coromandel Coast (Tuticorin),NA,NA,NA,NA,20300.822500000002,6.766940833333334
2028486,bgb_14889,VOC,Concordia,1703,1704,Galle,Sri Lanka (former Ceylon),Sri Lanka (fmr Ceylon),Zeeland (city of Middelburg),Netherlands (former Dutch Republic),Netherlands (fmr Dutch Rep),640,ps.,NA,NA,salempores,ruw Tuticorins,NA,natural,NA,NA,cotton,Coromandel Coast (Tuticorin),NA,raw,NA,NA,2015.37,3.1490156249999997
2028487,bgb_14889,VOC,Concordia,1703,1704,Galle,Sri Lanka (former Ceylon),Sri Lanka (fmr Ceylon),Zeeland (city of Middelburg),Netherlands (former Dutch Republic),Netherlands (fmr Dutch Rep),1600,ps.,NA,NA,salempores,gebleekt Tuticorins,NA,white,NA,bleached,cotton,Coromandel Coast (Tuticorin),NA,NA,NA,NA,5078.5,3.1740625
2028488,bgb_14889,VOC,Concordia,1703,1704,Galle,Sri Lanka (former Ceylon),Sri Lanka (fmr Ceylon),Zeeland (city of Middelburg),Netherlands (former Dutch Republic),Netherlands (fmr Dutch Rep),320,ps.,NA,NA,peroemoenemolam,ruw Tuticorins,NA,natural,NA,NA,NA,Coromandel Coast (Tuticorin),NA,raw,NA,NA,1026.4275,3.2075859375
2028489,bgb_14889,VOC,Concordia,1703,1704,Galle,Sri Lanka (former Ceylon),Sri Lanka (fmr Ceylon),Zeeland (city of Middelburg),Netherlands (former Dutch Republic),Netherlands (fmr Dutch Rep),240,ps.,NA,NA,peroemoenemolam,gebleekt Tuticorins,NA,white,NA,bleached,NA,Coromandel Coast (Tuticorin),NA,NA,NA,NA,826.2449999999999,3.4426874999999995
2028490,bgb_14889,VOC,Concordia,1703,1704,Galle,Sri Lanka (former Ceylon),Sri Lanka (fmr Ceylon),Zeeland (city of Middelburg),Netherlands (former Dutch Republic),Netherlands (fmr Dutch Rep),320,ps.,NA,NA,moenemolam,ruw Tuticorins,NA,natural,NA,NA,NA,Coromandel Coast (Tuticorin),NA,raw,NA,NA,1380.6449999999998,4.314515624999999
2028491,bgb_14889,VOC,Concordia,1703,1704,Galle,Sri Lanka (former Ceylon),Sri Lanka (fmr Ceylon),Zeeland (city of Middelburg),Netherlands (former Dutch Republic),Netherlands (fmr Dutch Rep),480,ps.,NA,NA,moenemolam,gebleekt Tuticorins,NA,white,NA,bleached,NA,Coromandel Coast (Tuticorin),NA,NA,NA,NA,2072.5074999999997,4.317723958333333
2028492,bgb_14889,VOC,Concordia,1703,1704,Galle,Sri Lanka (former Ceylon),Sri Lanka (fmr Ceylon),Zeeland (city of Middelburg),Netherlands (former Dutch Republic),Netherlands (fmr Dutch Rep),80,ps.,NA,NA,catches,Tuticorins,NA,NA,NA,NA,cotton,Coromandel Coast (Tuticorin),NA,NA,NA,NA,283.72749999999996,3.5465937499999995
2028493,bgb_14889,VOC,Concordia,1703,1704,Galle,Sri Lanka (former Ceylon),Sri Lanka (fmr Ceylon),Zeeland (city of Middelburg),Netherlands (former Dutch Republic),Netherlands (fmr Dutch Rep),350,ps.,NA,NA,mallemolens,NA,NA,NA,NA,NA,cotton,NA,NA,NA,NA,NA,3763.9874999999997,10.754249999999999
2028494,bgb_14889,VOC,Concordia,1703,1704,Galle,Sri Lanka (former Ceylon),Sri Lanka (fmr Ceylon),Zeeland (city of Middelburg),Netherlands (former Dutch Republic),Netherlands (fmr Dutch Rep),320,ps.,NA,NA,soesjes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2506.105,7.831578125
2028495,bgb_14889,VOC,Concordia,1703,1704,Galle,Sri Lanka (former Ceylon),Sri Lanka (fmr Ceylon),Zeeland (city of Middelburg),Netherlands (former Dutch Republic),Netherlands (fmr Dutch Rep),240,ps.,NA,NA,doreas,NA,NA,NA,NA,NA,cotton,NA,NA,NA,NA,NA,2034.6725,8.477802083333334
2028496,bgb_14889,VOC,Concordia,1703,1704,Galle,Sri Lanka (former Ceylon),Sri Lanka (fmr Ceylon),Zeeland (city of Middelburg),Netherlands (former Dutch Republic),Netherlands (fmr Dutch Rep),160,ps.,NA,NA,caffa,Bengaals,NA,NA,NA,NA,cotton,Bengal,NA,NA,NA,NA,1253.0525,7.831578125
2028497,bgb_14889,VOC,Concordia,1703,1704,Galle,Sri Lanka (former Ceylon),Sri Lanka (fmr Ceylon),Zeeland (city of Middelburg),Netherlands (former Dutch Republic),Netherlands (fmr Dutch Rep),354,ps.,NA,NA,ambertees,NA,NA,NA,NA,NA,cotton,NA,NA,NA,NA,NA,1488.9525,4.206080508474576
2028498,bgb_14889,VOC,Concordia,1703,1704,Galle,Sri Lanka (former Ceylon),Sri Lanka (fmr Ceylon),Zeeland (city of Middelburg),Netherlands (former Dutch Republic),Netherlands (fmr Dutch Rep),200,ps.,NA,NA,gerras,NA,NA,NA,NA,NA,cotton,NA,NA,NA,NA,NA,466.54999999999995,2.33275
2028499,bgb_14889,VOC,Concordia,1703,1704,Galle,Sri Lanka (former Ceylon),Sri Lanka (fmr Ceylon),Zeeland (city of Middelburg),Netherlands (former Dutch Republic),Netherlands (fmr Dutch Rep),100,ps.,NA,NA,photaes,NA,NA,NA,NA,NA,cotton,NA,NA,NA,NA,NA,231.52499999999998,2.31525
2028500,bgb_14889,VOC,Concordia,1703,1704,Galle,Sri Lanka (former Ceylon),Sri Lanka (fmr Ceylon),Zeeland (city of Middelburg),Netherlands (former Dutch Republic),Netherlands (fmr Dutch Rep),100,ps.,NA,NA,allibannes,NA,NA,NA,NA,NA,cotton,NA,NA,NA,NA,NA,473.655,4.736549999999999
2028501,bgb_14889,VOC,Concordia,1703,1704,Galle,Sri Lanka (former Ceylon),Sri Lanka (fmr Ceylon),Zeeland (city of Middelburg),Netherlands (former Dutch Republic),Netherlands (fmr Dutch Rep),1200,ps.,NA,NA,chintz/kalamkari,Patnase,NA,NA,NA,NA,cotton,Bengal (Patna),NA,NA,NA,NA,2840.7749999999996,2.3673124999999997
2028502,bgb_14889,VOC,Concordia,1703,1704,Galle,Sri Lanka (former Ceylon),Sri Lanka (fmr Ceylon),Zeeland (city of Middelburg),Netherlands (former Dutch Republic),Netherlands (fmr Dutch Rep),720,ps.,NA,NA,lacorijns,NA,NA,NA,NA,NA,cotton,NA,NA,NA,NA,NA,1903.1249999999998,2.6432291666666665
2028503,bgb_14889,VOC,Concordia,1703,1704,Galle,Sri Lanka (former Ceylon),Sri Lanka (fmr Ceylon),Zeeland (city of Middelburg),Netherlands (former Dutch Republic),Netherlands (fmr Dutch Rep),1151.6,lb.,fiber (unprocessed),NA,silk,eigen gerede,NA,yellow,NA,NA,silk (muga),NA,NA,eigen gerede,NA,NA,2855.125,2.4792679749913167
2028504,bgb_14889,VOC,Concordia,1703,1704,Galle,Sri Lanka (former Ceylon),Sri Lanka (fmr Ceylon),Zeeland (city of Middelburg),Netherlands (former Dutch Republic),Netherlands (fmr Dutch Rep),14416.25,lb.,fiber (unprocessed),NA,silk,tanny- and tanna-banna zijde samen,NA,NA,NA,NA,silk (tanna),NA,NA,NA,NA,NA,42585.34,2.9539817913812536
2028505,bgb_14889,VOC,Concordia,1703,1704,Galle,Sri Lanka (former Ceylon),Sri Lanka (fmr Ceylon),Zeeland (city of Middelburg),Netherlands (former Dutch Republic),Netherlands (fmr Dutch Rep),680,ps.,NA,NA,guinea cloth,Coromandels,NA,NA,NA,NA,cotton,Coromandel Coast,NA,NA,NA,NA,5218.972499999999,7.674959558823528
2028506,bgb_14889,VOC,Concordia,1703,1704,Galle,Sri Lanka (former Ceylon),Sri Lanka (fmr Ceylon),Zeeland (city of Middelburg),Netherlands (former Dutch Republic),Netherlands (fmr Dutch Rep),480,ps.,NA,NA,salempores,Coromandels,NA,NA,NA,NA,cotton,Coromandel Coast,NA,NA,NA,NA,1569.68,3.270166666666667
2028507,bgb_14889,VOC,Concordia,1703,1704,Galle,Sri Lanka (former Ceylon),Sri Lanka (fmr Ceylon),Zeeland (city of Middelburg),Netherlands (former Dutch Republic),Netherlands (fmr Dutch Rep),200,ps.,NA,NA,muris,Coromandels,NA,NA,NA,NA,cotton,Coromandel Coast,NA,NA,NA,NA,606.6374999999999,3.0331874999999995
2028508,bgb_14889,VOC,Concordia,1703,1704,Galle,Sri Lanka (former Ceylon),Sri Lanka (fmr Ceylon),Zeeland (city of Middelburg),Netherlands (former Dutch Republic),Netherlands (fmr Dutch Rep),160,ps.,NA,NA,percallen,Coromandels,NA,NA,NA,NA,cotton,Coromandel Coast,NA,NA,NA,NA,265.3175,1.658234375
2028509,bgb_14889,VOC,Concordia,1703,1704,Galle,Sri Lanka (former Ceylon),Sri Lanka (fmr Ceylon),Zeeland (city of Middelburg),Netherlands (former Dutch Republic),Netherlands (fmr Dutch Rep),80,ps.,NA,NA,baftas,Coromandels,NA,NA,NA,NA,cotton,Coromandel Coast,NA,NA,NA,NA,254.8875,3.18609375
2028510,bgb_14889,VOC,Concordia,1703,1704,Galle,Sri Lanka (former Ceylon),Sri Lanka (fmr Ceylon),Zeeland (city of Middelburg),Netherlands (former Dutch Republic),Netherlands (fmr Dutch Rep),160,ps.,NA,NA,dongris,Coromandels,NA,NA,NA,NA,cotton,Coromandel Coast,NA,NA,NA,NA,281.22499999999997,1.7576562499999997
2028511,bgb_14889,VOC,Concordia,1703,1704,Galle,Sri Lanka (former Ceylon),Sri Lanka (fmr Ceylon),Zeeland (city of Middelburg),Netherlands (former Dutch Republic),Netherlands (fmr Dutch Rep),160,ps.,NA,NA,negro kleden,Coromandels,NA,NA,NA,NA,cotton,Coromandel Coast,NA,NA,NA,NA,289.55499999999995,1.8097187499999996
2028512,bgb_14897,VOC,Ganzenhoef,1703,1704,Galle,Sri Lanka (former Ceylon),Sri Lanka (fmr Ceylon),Zeeland (city of Middelburg),Netherlands (former Dutch Republic),Netherlands (fmr Dutch Rep),480,ps.,NA,NA,catches,Tuticorins,NA,NA,NA,NA,cotton,Coromandel Coast (Tuticorin),NA,NA,NA,NA,1701.7175,3.5452447916666667
2028513,bgb_14897,VOC,Ganzenhoef,1703,1704,Galle,Sri Lanka (former Ceylon),Sri Lanka (fmr Ceylon),Zeeland (city of Middelburg),Netherlands (former Dutch Republic),Netherlands (fmr Dutch Rep),160,ps.,NA,NA,catches,chillegatje,NA,NA,NA,NA,cotton,NA,NA,chillegatje,NA,NA,280.8925,1.755578125
2028514,bgb_14897,VOC,Ganzenhoef,1703,1704,Galle,Sri Lanka (former Ceylon),Sri Lanka (fmr Ceylon),Zeeland (city of Middelburg),Netherlands (former Dutch Republic),Netherlands (fmr Dutch Rep),160,ps.,NA,NA,peroemoenemolam,ruw Tuticorins,NA,natural,NA,NA,NA,Coromandel Coast (Tuticorin),NA,raw,NA,NA,548.5724999999999,3.428578124999999
2028515,bgb_14897,VOC,Ganzenhoef,1703,1704,Galle,Sri Lanka (former Ceylon),Sri Lanka (fmr Ceylon),Zeeland (city of Middelburg),Netherlands (former Dutch Republic),Netherlands (fmr Dutch Rep),160,ps.,NA,NA,peroemoenemolam,gebleekt Tuticorins,NA,white,NA,bleached,NA,Coromandel Coast (Tuticorin),NA,NA,NA,NA,551.9499999999999,3.4496874999999996
2028516,bgb_14897,VOC,Ganzenhoef,1703,1704,Galle,Sri Lanka (former Ceylon),Sri Lanka (fmr Ceylon),Zeeland (city of Middelburg),Netherlands (former Dutch Republic),Netherlands (fmr Dutch Rep),240,ps.,NA,NA,moenemolam,ruw Tuticorins,NA,natural,NA,NA,NA,Coromandel Coast (Tuticorin),NA,raw,NA,NA,1011.8675,4.216114583333333
2028517,bgb_14897,VOC,Ganzenhoef,1703,1704,Galle,Sri Lanka (former Ceylon),Sri Lanka (fmr Ceylon),Zeeland (city of Middelburg),Netherlands (former Dutch Republic),Netherlands (fmr Dutch Rep),240,ps.,NA,NA,moenemolam,gebleekt Tuticorins,NA,white,NA,bleached,NA,Coromandel Coast (Tuticorin),NA,NA,NA,NA,1017.0475,4.237697916666667
2028518,bgb_14897,VOC,Ganzenhoef,1703,1704,Galle,Sri Lanka (former Ceylon),Sri Lanka (fmr Ceylon),Zeeland (city of Middelburg),Netherlands (former Dutch Republic),Netherlands (fmr Dutch Rep),480,ps.,NA,NA,salempores,ruw Tuticorins,NA,natural,NA,NA,cotton,Coromandel Coast (Tuticorin),NA,raw,NA,NA,1414.875,2.94765625
2028519,bgb_14897,VOC,Ganzenhoef,1703,1704,Galle,Sri Lanka (former Ceylon),Sri Lanka (fmr Ceylon),Zeeland (city of Middelburg),Netherlands (former Dutch Republic),Netherlands (fmr Dutch Rep),1120,ps.,NA,NA,salempores,gebleekt Tuticorins,NA,white,NA,bleached,cotton,Coromandel Coast (Tuticorin),NA,NA,NA,NA,3353.245,2.99396875
2028520,bgb_14897,VOC,Ganzenhoef,1703,1704,Galle,Sri Lanka (former Ceylon),Sri Lanka (fmr Ceylon),Zeeland (city of Middelburg),Netherlands (former Dutch Republic),Netherlands (fmr Dutch Rep),1000,ps.,NA,NA,guinea cloth,ruw Tuticorins,NA,natural,NA,NA,cotton,Coromandel Coast (Tuticorin),NA,raw,NA,NA,6148.047499999999,6.148047499999999
2028521,bgb_14897,VOC,Ganzenhoef,1703,1704,Galle,Sri Lanka (former Ceylon),Sri Lanka (fmr Ceylon),Zeeland (city of Middelburg),Netherlands (former Dutch Republic),Netherlands (fmr Dutch Rep),2000,ps.,NA,NA,guinea cloth,gebleekt Tuticorins,NA,white,NA,bleached,cotton,Coromandel Coast (Tuticorin),NA,NA,NA,NA,13929.65,6.964824999999999
2028522,bgb_14897,VOC,Ganzenhoef,1703,1704,Galle,Sri Lanka (former Ceylon),Sri Lanka (fmr Ceylon),Zeeland (city of Middelburg),Netherlands (former Dutch Republic),Netherlands (fmr Dutch Rep),270,ps.,NA,NA,mallemolens,NA,NA,NA,NA,NA,cotton,NA,NA,NA,NA,NA,2159.2899999999995,7.997370370370368
2028523,bgb_14897,VOC,Ganzenhoef,1703,1704,Galle,Sri Lanka (former Ceylon),Sri Lanka (fmr Ceylon),Zeeland (city of Middelburg),Netherlands (former Dutch Republic),Netherlands (fmr Dutch Rep),100,ps.,NA,NA,therindains,NA,NA,NA,NA,NA,cotton,NA,NA,NA,NA,NA,1387.5049999999999,13.875049999999998
2028524,bgb_14897,VOC,Ganzenhoef,1703,1704,Galle,Sri Lanka (former Ceylon),Sri Lanka (fmr Ceylon),Zeeland (city of Middelburg),Netherlands (former Dutch Republic),Netherlands (fmr Dutch Rep),160,ps.,NA,NA,soesjes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1493.9925,9.337453125
2028525,bgb_14897,VOC,Ganzenhoef,1703,1704,Galle,Sri Lanka (former Ceylon),Sri Lanka (fmr Ceylon),Zeeland (city of Middelburg),Netherlands (former Dutch Republic),Netherlands (fmr Dutch Rep),160,ps.,NA,NA,doreas,NA,NA,NA,NA,NA,cotton,NA,NA,NA,NA,NA,1297.3625,8.108515624999999
2028526,bgb_14897,VOC,Ganzenhoef,1703,1704,Galle,Sri Lanka (former Ceylon),Sri Lanka (fmr Ceylon),Zeeland (city of Middelburg),Netherlands (former Dutch Republic),Netherlands (fmr Dutch Rep),80,ps.,NA,NA,caffa,Bengaals,NA,NA,NA,NA,cotton,Bengal,NA,NA,NA,NA,604.3625,7.554531249999999
2028527,bgb_14897,VOC,Ganzenhoef,1703,1704,Galle,Sri Lanka (former Ceylon),Sri Lanka (fmr Ceylon),Zeeland (city of Middelburg),Netherlands (former Dutch Republic),Netherlands (fmr Dutch Rep),100,ps.,NA,NA,atchiabanijs,NA,NA,NA,NA,NA,cotton,NA,NA,NA,NA,NA,255.42999999999998,2.5542999999999996
2028528,bgb_14897,VOC,Ganzenhoef,1703,1704,Galle,Sri Lanka (former Ceylon),Sri Lanka (fmr Ceylon),Zeeland (city of Middelburg),Netherlands (former Dutch Republic),Netherlands (fmr Dutch Rep),139,ps.,NA,NA,lacorijns,NA,NA,NA,NA,NA,cotton,NA,NA,NA,NA,NA,512.1025,3.6841906474820143
2028529,bgb_14897,VOC,Ganzenhoef,1703,1704,Galle,Sri Lanka (former Ceylon),Sri Lanka (fmr Ceylon),Zeeland (city of Middelburg),Netherlands (former Dutch Republic),Netherlands (fmr Dutch Rep),587,ps.,NA,NA,chintz/kalamkari,Patnase,NA,NA,NA,NA,cotton,Bengal (Patna),NA,NA,NA,NA,1446.1299999999999,2.463594548551959
2028530,bgb_14897,VOC,Ganzenhoef,1703,1704,Galle,Sri Lanka (former Ceylon),Sri Lanka (fmr Ceylon),Zeeland (city of Middelburg),Netherlands (former Dutch Republic),Netherlands (fmr Dutch Rep),9560.25,lb.,fiber (unprocessed),NA,silk,tanny- and tanna-banna zijde samen,NA,NA,NA,NA,silk (tanna),NA,NA,NA,NA,NA,28971.7225,3.030435658063335
2028531,bgb_14897,VOC,Ganzenhoef,1703,1704,Galle,Sri Lanka (former Ceylon),Sri Lanka (fmr Ceylon),Zeeland (city of Middelburg),Netherlands (former Dutch Republic),Netherlands (fmr Dutch Rep),171.983333333333,lb.,fiber (unprocessed),NA,silk,NA,NA,yellow,NA,NA,silk (muga),NA,NA,NA,NA,NA,397.25,2.309816842717322
2028532,bgb_14897,VOC,Ganzenhoef,1703,1704,Galle,Sri Lanka (former Ceylon),Sri Lanka (fmr Ceylon),Zeeland (city of Middelburg),Netherlands (former Dutch Republic),Netherlands (fmr Dutch Rep),460,ps.,NA,NA,guinea cloth,Coromandels,NA,NA,NA,NA,cotton,Coromandel Coast,NA,NA,NA,NA,3459.9074999999993,7.52153804347826
2028533,bgb_14897,VOC,Ganzenhoef,1703,1704,Galle,Sri Lanka (former Ceylon),Sri Lanka (fmr Ceylon),Zeeland (city of Middelburg),Netherlands (former Dutch Republic),Netherlands (fmr Dutch Rep),320,ps.,NA,NA,salempores,Coromandels,NA,NA,NA,NA,cotton,Coromandel Coast,NA,NA,NA,NA,1022.0699999999998,3.1939687499999994
2028534,bgb_14897,VOC,Ganzenhoef,1703,1704,Galle,Sri Lanka (former Ceylon),Sri Lanka (fmr Ceylon),Zeeland (city of Middelburg),Netherlands (former Dutch Republic),Netherlands (fmr Dutch Rep),100,ps.,NA,NA,muris,Coromandels,NA,NA,NA,NA,cotton,Coromandel Coast,NA,NA,NA,NA,301.7525,3.017525
2028535,bgb_14897,VOC,Ganzenhoef,1703,1704,Galle,Sri Lanka (former Ceylon),Sri Lanka (fmr Ceylon),Zeeland (city of Middelburg),Netherlands (former Dutch Republic),Netherlands (fmr Dutch Rep),160,ps.,NA,NA,percallen,Coromandels,NA,NA,NA,NA,cotton,Coromandel Coast,NA,NA,NA,NA,257.8975,1.6118593749999999
2028536,bgb_14897,VOC,Ganzenhoef,1703,1704,Galle,Sri Lanka (former Ceylon),Sri Lanka (fmr Ceylon),Zeeland (city of Middelburg),Netherlands (former Dutch Republic),Netherlands (fmr Dutch Rep),160,ps.,NA,NA,negro kleden,Coromandels,NA,NA,NA,NA,cotton,Coromandel Coast,NA,NA,NA,NA,289.55499999999995,1.8097187499999996
